Predator	LokalID	Lokal	Individ	n_shoots	h_shoot	n_fl	phen_index	most_adv	n_eggs	n_pred_all	n_aborted_all	perc_undeveloped	n_intact_fruits	n_seeds	attack
0	Bor012	Strand på Näsudden i Frisjön	77	3	15,4	2	5	5	0	0	0	NA	2	NA	0
0	Bor012	Strand på Näsudden i Frisjön	78	5	23,7	2	4,5	5	0	0	1	NA	1	NA	0
0	Bor012	Strand på Näsudden i Frisjön	79	3	8	1	5	5	0	0	0	NA	1	NA	0
0	Bor012	Strand på Näsudden i Frisjön	80	5	13,3	1	5	5	0	0	0	NA	0	NA	0
0	Bor012	Strand på Näsudden i Frisjön	81	3	20	1	5	5	0	0	0	NA	1	NA	0
0	Bor012	Strand på Näsudden i Frisjön	82	2	16,5	1	5	5	0	1	0	NA	0	NA	0
0	Bor012	Strand på Näsudden i Frisjön	83	2	16,1	2	3	5	0	0	1	NA	1	NA	0
0	Bor012	Strand på Näsudden i Frisjön	84	5	21,3	1	5	5	0	0	0	NA	1	NA	0
0	Bor012	Strand på Näsudden i Frisjön	85	1	20,8	1	3	3	0	0	0	NA	1	NA	0
0	Bor012	Strand på Näsudden i Frisjön	86	3	22,3	1	5	5	0	0	0	NA	1	NA	0
0	Bor012	Strand på Näsudden i Frisjön	87	1	8,3	1	5	5	0	0	0	NA	0	NA	0
0	Bor012	Strand på Näsudden i Frisjön	88	1	7,8	1	2	2	0	0	0	NA	0	NA	0
0	Bor012	Strand på Näsudden i Frisjön	89	2	10,7	1	4	4	0	1	0	NA	0	NA	0
0	Bor012	Strand på Näsudden i Frisjön	90	1	11,1	1	4	4	0	0	0	NA	0	NA	0
0	Bor012	Strand på Näsudden i Frisjön	91	3	8,7	1	2	2	0	1	0	NA	0	NA	0
0	Bor012	Strand på Näsudden i Frisjön	92	3	8,9	1	4	4	0	1	0	NA	0	NA	0
0	Bor012	Strand på Näsudden i Frisjön	93	3	10,3	1	3	3	0	0	0	NA	0	NA	0
0	Bor012	Strand på Näsudden i Frisjön	94	3	8	1	3	3	0	0	0	NA	0	NA	0
0	Bor012	Strand på Näsudden i Frisjön	95	1	9,3	1	3	3	0	0	0	NA	0	NA	0
0	Bor012	Strand på Näsudden i Frisjön	96	3	8	1	4	4	0	0	0	NA	1	NA	0
0	Bor012	Strand på Näsudden i Frisjön	97	4	7,7	1	4	4	0	0	0	NA	0	NA	0
0	Bor012	Strand på Näsudden i Frisjön	98	2	15,3	1	5	5	0	0	0	NA	1	NA	0
0	Bor012	Strand på Näsudden i Frisjön	99	5	10,7	1	5	5	0	0	0	NA	1	NA	0
0	Bor012	Strand på Näsudden i Frisjön	100	3	15,6	1	5	5	0	0	0	NA	1	NA	0
1	Göt009a	Högsjön ö klippstrand	1	2	21,5	4	3,25	5	4	4	0	NA	0	NA	1
1	Göt009a	Högsjön ö klippstrand	2	2	17	1	3	3	0	0	0	NA	1	NA	0
1	Göt009a	Högsjön ö klippstrand	3	6	18,3	4	1,25	2	2	1	0	NA	0	NA	1
1	Göt009a	Högsjön ö klippstrand	4	2	17,3	1	4	4	1	0	0	NA	0	NA	1
1	Göt009a	Högsjön ö klippstrand	5	2	18,4	1	3	3	0	0	0	NA	0	NA	0
1	Göt009a	Högsjön ö klippstrand	6	2	14,3	2	1	1	0	0	2	NA	0	NA	0
1	Göt009a	Högsjön ö klippstrand	7	1	16,1	1	3	3	3	1	0	NA	0	NA	1
1	Göt009a	Högsjön ö klippstrand	8	3	13,5	1	3	3	0	1	0	NA	0	NA	0
1	Göt009a	Högsjön ö klippstrand	9	1	15	1	2	2	0	0	1	NA	0	NA	0
1	Göt009a	Högsjön ö klippstrand	10	3	9	1	1	1	0	0	1	NA	0	NA	0
1	Göt009a	Högsjön ö klippstrand	11	3	21,5	1	2	2	0	1	0	NA	0	NA	0
1	Göt009a	Högsjön ö klippstrand	12	2	22,3	1	3	3	0	0	0	NA	1	490	0
1	Göt009a	Högsjön ö klippstrand	13	1	21,2	1	5	5	0	1	0	100	0	0	0
1	Göt009a	Högsjön ö klippstrand	14	3	14,8	2	3	4	1	1	1	NA	0	NA	1
1	Göt009a	Högsjön ö klippstrand	15	5	17,1	5	2,4	4	5	4	1	50	0	0	1
1	Göt009a	Högsjön ö klippstrand	16	1	22,5	3	2	3	3	1	0	0	1	0	1
1	Göt009a	Högsjön ö klippstrand	17	1	9,7	1	2	2	0	0	1	NA	0	NA	0
1	Göt009a	Högsjön ö klippstrand	18	2	12,8	1	1	1	0	0	1	NA	0	NA	0
1	Göt009a	Högsjön ö klippstrand	19	1	24	1	2	2	2	0	1	NA	0	NA	1
1	Göt009a	Högsjön ö klippstrand	20	4	27	5	3,2	4	0	1	0	NA	4	480	0
1	Göt009a	Högsjön ö klippstrand	21	3	19,3	3	1,333333333	2	2	2	1	NA	0	NA	1
1	Göt009a	Högsjön ö klippstrand	22	3	20	1	3	3	0	0	0	NA	1	550	0
1	Göt009a	Högsjön ö klippstrand	23	3	14	1	2	2	0	1	0	NA	0	NA	0
1	Göt009a	Högsjön ö klippstrand	24	3	19,3	3	1,666666667	3	0	0	2	NA	1	480	0
1	Göt009a	Högsjön ö klippstrand	25	1	11	1	1	1	0	0	1	NA	0	NA	0
1	Göt009a	Högsjön ö klippstrand	26	1	25,2	3	2,666666667	4	3	1	2	NA	0	NA	1
1	Göt009a	Högsjön ö klippstrand	27	2	17,4	3	2,333333333	3	5	1	2	NA	0	NA	1
1	Göt009a	Högsjön ö klippstrand	28	6	32,5	5	3,4	5	1	4	0	0	1	0	1
1	Göt009a	Högsjön ö klippstrand	29	2	28,7	5	3	4	8	5	0	0	0	0	1
1	Göt009a	Högsjön ö klippstrand	30	3	22	3	2,666666667	5	10	1	2	NA	0	NA	1
1	Göt009a	Högsjön ö klippstrand	31	3	26,5	2	3	4	2	1	1	0	0	0	1
1	Göt009a	Högsjön ö klippstrand	32	2	29,3	4	2,25	3	3	1	0	NA	3	NA	1
1	Göt009a	Högsjön ö klippstrand	33	1	22,5	1	1	1	0	0	1	NA	0	NA	0
1	Göt009a	Högsjön ö klippstrand	34	1	21	1	2	2	0	1	0	NA	0	NA	0
1	Göt009a	Högsjön ö klippstrand	35	4	15,7	1	4	4	4	2	0	NA	0	NA	1
1	Göt009a	Högsjön ö klippstrand	36	4	26,3	2	2	2	0	0	0	NA	2	NA	0
1	Göt009a	Högsjön ö klippstrand	37	2	31,6	4	2,5	4	0	3	0	NA	1	550	0
1	Göt009a	Högsjön ö klippstrand	38	2	26,5	1	2	2	0	1	0	NA	0	NA	0
1	Göt009a	Högsjön ö klippstrand	39	4	30	4	3,5	5	10	3	0	NA	1	NA	1
1	Göt009a	Högsjön ö klippstrand	40	2	28,7	7	3,285714286	5	9	3	0	100	1	0	1
1	Göt009a	Högsjön ö klippstrand	41	1	35	5	1,8	2	4	2	3	NA	0	NA	1
1	Göt009a	Högsjön ö klippstrand	42	3	29	2	1,5	2	0	0	0	NA	2	NA	0
1	Göt009a	Högsjön ö klippstrand	43	6	33,8	4	2,5	4	4	1	3	NA	0	NA	1
1	Göt009a	Högsjön ö klippstrand	44	3	29,4	5	2,8	4	0	2	0	NA	3	NA	0
1	Göt009a	Högsjön ö klippstrand	45	2	26,1	7	3,142857143	5	1	4	3	NA	0	NA	1
1	Göt009a	Högsjön ö klippstrand	46	2	22,3	5	2,4	4	4	0	0	NA	0	NA	1
1	Göt009a	Högsjön ö klippstrand	47	2	25,3	6	3,833333333	5	17	2	3	NA	1	NA	1
1	Göt009a	Högsjön ö klippstrand	48	3	25,3	4	3	5	4	1	3	NA	0	NA	1
1	Göt009a	Högsjön ö klippstrand	49	2	26,1	4	2,75	4	1	1	1	NA	2	NA	1
1	Göt009a	Högsjön ö klippstrand	50	3	17,6	3	2,666666667	4	2	1	1	NA	1	NA	1
1	Göt009a	Högsjön ö klippstrand	51	7	28	4	3	4	4	3	0	NA	1	NA	1
1	Göt009a	Högsjön ö klippstrand	52	2	18,2	3	3,666666667	5	0	0	0	NA	3	NA	0
1	Göt009a	Högsjön ö klippstrand	53	4	23,1	5	3	5	5	4	1	NA	0	NA	1
1	Göt009a	Högsjön ö klippstrand	54	2	15,6	1	3	3	0	0	0	NA	1	NA	0
1	Göt009a	Högsjön ö klippstrand	55	3	20,1	2	3	4	3	2	0	NA	0	NA	1
1	Göt009a	Högsjön ö klippstrand	56	2	25,6	5	3	4	2	2	2	NA	1	NA	1
1	Göt009a	Högsjön ö klippstrand	57	2	16,2	1	3	3	0	0	0	NA	1	NA	0
1	Göt009a	Högsjön ö klippstrand	58	2	22,3	2	2	2	0	0	0	NA	2	NA	0
1	Göt009a	Högsjön ö klippstrand	59	3	20,3	3	3,333333333	5	5	4	0	NA	0	NA	1
1	Göt009a	Högsjön ö klippstrand	60	2	16,6	3	1,666666667	3	1	1	2	NA	0	NA	1
1	Göt009a	Högsjön ö klippstrand	61	2	21,2	3	2,666666667	4	0	1	1	NA	2	NA	0
1	Göt009a	Högsjön ö klippstrand	62	3	25,9	3	2,333333333	4	0	2	0	NA	1	NA	0
1	Göt009a	Högsjön ö klippstrand	63	2	16,6	3	3,333333333	5	0	0	2	NA	1	NA	0
1	Göt009a	Högsjön ö klippstrand	64	4	23,9	6	3	5	6	2	0	NA	4	NA	1
1	Göt009a	Högsjön ö klippstrand	65	2	25,4	3	3,666666667	5	0	2	0	NA	1	NA	0
1	Göt009a	Högsjön ö klippstrand	66	5	28,7	6	3,166666667	5	2	4	1	NA	1	NA	1
1	Göt009a	Högsjön ö klippstrand	67	2	15,8	2	3,5	4	0	0	0	NA	2	NA	0
1	Göt009a	Högsjön ö klippstrand	68	2	30,5	3	3	4	0	1	1	NA	1	NA	0
1	Göt009a	Högsjön ö klippstrand	69	3	17,5	3	1,666666667	3	0	1	1	NA	1	NA	0
1	Göt009a	Högsjön ö klippstrand	70	2	14,4	3	1,666666667	3	0	1	1	NA	1	NA	0
1	Göt009a	Högsjön ö klippstrand	71	1	26,4	3	2,333333333	3	0	0	1	NA	1	NA	0
1	Göt009a	Högsjön ö klippstrand	72	1	16,5	1	2	2	1	1	0	NA	0	NA	1
1	Göt009a	Högsjön ö klippstrand	73	1	24	2	1,5	2	3	2	0	100	0	0	1
1	Göt009a	Högsjön ö klippstrand	74	2	20,3	4	3,25	4	0	1	0	NA	3	NA	0
1	Göt009a	Högsjön ö klippstrand	75	3	23	3	3,333333333	4	1	1	0	NA	2	NA	1
1	Göt009a	Högsjön ö klippstrand	76	1	24,5	5	3,4	5	5	0	0	NA	0	NA	1
1	Göt009a	Högsjön ö klippstrand	77	2	25	5	2,8	5	4	4	1	NA	0	NA	1
1	Göt009a	Högsjön ö klippstrand	78	2	32,8	3	2,333333333	3	4	2	1	NA	0	NA	1
1	Göt009a	Högsjön ö klippstrand	79	1	31,3	2	2	3	0	2	0	NA	0	NA	0
1	Göt009a	Högsjön ö klippstrand	80	2	28	5	3,4	5	3	1	1	NA	3	NA	1
1	Göt009a	Högsjön ö klippstrand	81	1	22,7	1	2	2	0	0	0	NA	1	NA	0
1	Göt009a	Högsjön ö klippstrand	82	2	18,6	1	2	2	0	0	0	NA	1	NA	0
1	Göt009a	Högsjön ö klippstrand	83	2	25,3	6	2,833333333	4	5	3	0	NA	3	NA	1
1	Göt009a	Högsjön ö klippstrand	84	2	12	1	5	5	0	0	0	NA	1	NA	0
1	Göt009a	Högsjön ö klippstrand	85	1	27	1	2	2	0	0	0	NA	1	NA	0
1	Göt009a	Högsjön ö klippstrand	86	3	19,2	2	2	3	0	0	1	NA	1	NA	0
1	Göt009a	Högsjön ö klippstrand	87	1	33,2	5	3,2	4	4	5	0	NA	0	NA	1
1	Göt009a	Högsjön ö klippstrand	88	4	22,3	2	2,5	4	1	1	1	NA	0	NA	1
1	Göt009a	Högsjön ö klippstrand	89	1	19,2	3	3,333333333	5	1	1	2	NA	0	NA	1
1	Göt009a	Högsjön ö klippstrand	90	1	20,1	2	2,5	3	0	0	2	NA	0	NA	0
1	Göt009a	Högsjön ö klippstrand	91	2	22	1	4	4	0	1	0	NA	0	NA	0
1	Göt009a	Högsjön ö klippstrand	92	3	29,1	3	2,333333333	3	2	1	1	NA	1	NA	1
1	Göt009a	Högsjön ö klippstrand	93	1	21,5	5	3	5	1	1	3	NA	1	NA	1
1	Göt009a	Högsjön ö klippstrand	94	3	24,2	5	3	4	0	0	0	NA	5	NA	0
1	Göt009a	Högsjön ö klippstrand	95	1	15,3	2	2,5	3	0	0	1	NA	1	NA	0
1	Göt009a	Högsjön ö klippstrand	96	2	20	6	3,5	5	4	4	0	NA	2	NA	1
1	Göt009a	Högsjön ö klippstrand	97	4	14,5	2	3,5	4	0	0	0	NA	2	NA	0
1	Göt009a	Högsjön ö klippstrand	98	2	25,5	3	2,333333333	3	4	1	2	NA	0	NA	1
1	Göt009a	Högsjön ö klippstrand	99	3	21,6	6	2,666666667	4	0	2	3	NA	1	NA	0
1	Göt009a	Högsjön ö klippstrand	100	3	26,4	4	3	4	2	2	0	NA	2	NA	1
1	Göt009b	Högsjön s strandäng	1	4	19,5	4	3,5	4	0	4	0	0	0	720	0
1	Göt009b	Högsjön s strandäng	2	2	14,2	1	3	3	0	0	0	NA	1	650	0
1	Göt009b	Högsjön s strandäng	3	1	12,1	1	1	1	0	1	0	NA	0	NA	0
1	Göt009b	Högsjön s strandäng	4	2	12,2	2	1,5	2	0	0	1	NA	1	470	0
1	Göt009b	Högsjön s strandäng	5	1	13,7	2	2,5	3	0	1	0	NA	1	500	0
1	Göt009b	Högsjön s strandäng	6	6	18,2	5	2,4	4	2	2	0	NA	1	580	1
1	Göt009b	Högsjön s strandäng	7	2	16	3	3,333333333	5	0	0	0	NA	2	960	0
1	Göt009b	Högsjön s strandäng	8	4	11,3	2	1,5	2	0	2	0	NA	0	NA	0
1	Göt009b	Högsjön s strandäng	9	2	5,5	1	2	2	0	1	0	NA	0	NA	0
1	Göt009b	Högsjön s strandäng	10	3	17,1	5	3,6	5	3	0	0	NA	5	NA	1
1	Göt009b	Högsjön s strandäng	11	2	21,7	5	2,2	3	2	2	0	NA	3	NA	1
1	Göt009b	Högsjön s strandäng	12	2	20,9	4	3,25	4	0	4	0	NA	0	NA	0
1	Göt009b	Högsjön s strandäng	13	4	16	2	3,5	4	0	1	0	NA	1	NA	0
1	Göt009b	Högsjön s strandäng	14	1	14	2	3	4	0	0	0	NA	2	NA	0
1	Göt009b	Högsjön s strandäng	15	2	16,6	1	2	2	0	1	0	NA	0	NA	0
1	Göt009b	Högsjön s strandäng	16	2	13	2	2,5	3	2	0	1	NA	1	NA	1
1	Göt009b	Högsjön s strandäng	17	2	12,7	2	2	3	2	1	1	0	0	0	1
1	Göt009b	Högsjön s strandäng	18	1	20,7	3	2,333333333	3	0	0	0	NA	3	NA	0
1	Göt009b	Högsjön s strandäng	19	1	13,1	3	2,333333333	4	0	0	2	NA	1	NA	0
1	Göt009b	Högsjön s strandäng	20	11	20,5	6	2,333333333	4	1	2	4	NA	0	NA	1
1	Göt009b	Högsjön s strandäng	21	2	12	1	2	2	0	1	0	NA	0	NA	0
1	Göt009b	Högsjön s strandäng	22	3	19	5	2,8	4	2	0	0	NA	0	NA	1
1	Göt009b	Högsjön s strandäng	23	2	17,3	2	3	4	0	1	0	NA	1	NA	0
1	Göt009b	Högsjön s strandäng	24	1	8,7	1	2	2	0	1	0	NA	0	NA	0
1	Göt009b	Högsjön s strandäng	25	2	15,2	2	3	4	0	0	0	NA	2	NA	0
1	Göt009b	Högsjön s strandäng	26	2	8,1	1	2	2	0	1	0	NA	0	NA	0
1	Göt009b	Högsjön s strandäng	27	2	19,1	3	3	4	0	1	0	NA	3	NA	0
1	Göt009b	Högsjön s strandäng	28	1	18,2	3	3	4	0	1	0	NA	2	NA	0
1	Göt009b	Högsjön s strandäng	29	2	15	1	4	4	2	0	0	NA	1	NA	1
1	Göt009b	Högsjön s strandäng	30	2	13,1	2	4	5	2	2	0	NA	0	NA	1
1	Göt009b	Högsjön s strandäng	31	1	9,2	1	3	3	0	1	0	NA	0	NA	0
1	Göt009b	Högsjön s strandäng	32	1	16	2	3	4	1	2	0	NA	0	NA	1
1	Göt009b	Högsjön s strandäng	33	2	15,3	3	2,333333333	3	0	2	0	NA	1	NA	0
1	Göt009b	Högsjön s strandäng	34	3	19,6	4	2,5	4	2	0	2	NA	2	NA	1
1	Göt009b	Högsjön s strandäng	35	1	12,8	1	4	4	0	0	0	NA	1	NA	0
1	Göt009b	Högsjön s strandäng	36	3	7	1	1	1	0	1	0	NA	0	NA	0
1	Göt009b	Högsjön s strandäng	37	4	23,3	3	3,333333333	5	4	1	1	0	1	0	1
1	Göt009b	Högsjön s strandäng	38	2	22	3	3,333333333	4	1	2	0	NA	1	NA	1
1	Göt009b	Högsjön s strandäng	39	1	14,2	2	4	5	3	1	0	NA	1	NA	1
1	Göt009b	Högsjön s strandäng	40	1	15,2	2	3	4	0	0	0	NA	2	NA	0
1	Göt009b	Högsjön s strandäng	41	1	11	1	3	3	0	1	0	NA	0	NA	0
1	Göt009b	Högsjön s strandäng	42	2	15,3	2	2,5	3	0	0	2	NA	2	NA	0
1	Göt009b	Högsjön s strandäng	43	4	12,4	1	4	4	0	0	0	NA	1	NA	0
1	Göt009b	Högsjön s strandäng	44	1	22,2	5	2,6	5	8	3	2	NA	0	NA	1
1	Göt009b	Högsjön s strandäng	45	2	26,3	7	3,714285714	5	8	4	0	NA	3	NA	1
1	Göt009b	Högsjön s strandäng	46	4	19,3	4	3,5	5	6	3	0	0	1	930	1
1	Göt009b	Högsjön s strandäng	47	3	15,4	3	3,333333333	4	3	3	0	NA	0	NA	1
1	Göt009b	Högsjön s strandäng	48	2	18,4	3	3	5	0	2	1	100	0	0	0
1	Göt009b	Högsjön s strandäng	49	1	13,2	1	3	3	0	0	0	NA	1	NA	0
1	Göt009b	Högsjön s strandäng	50	2	14	1	3	3	0	0	0	NA	1	NA	0
1	Göt009b	Högsjön s strandäng	51	1	14,6	3	2,666666667	4	1	1	0	0	2	0	1
1	Göt009b	Högsjön s strandäng	52	3	11,7	1	3	3	0	1	0	20	0	400	0
1	Göt009b	Högsjön s strandäng	53	2	15	2	1,5	2	0	1	1	0	0	0	0
1	Göt009b	Högsjön s strandäng	54	3	15,8	2	3,5	4	0	1	0	NA	1	NA	0
1	Göt009b	Högsjön s strandäng	55	5	15,5	3	4	5	3	1	1	NA	1	NA	1
1	Göt009b	Högsjön s strandäng	56	1	19,5	3	4,333333333	5	0	1	0	NA	2	NA	0
1	Göt009b	Högsjön s strandäng	57	2	22,5	3	2,666666667	4	0	0	1	NA	2	NA	0
1	Göt009b	Högsjön s strandäng	58	1	19,2	4	3,25	4	2	4	0	NA	0	NA	1
1	Göt009b	Högsjön s strandäng	59	3	25,4	7	3,428571429	5	0	8	0	20	0	1890	0
1	Göt009b	Högsjön s strandäng	60	4	15,5	2	4	5	0	1	0	0	1	0	0
1	Göt009b	Högsjön s strandäng	61	2	20,3	5	3,4	5	0	0	0	NA	0	NA	0
1	Göt009b	Högsjön s strandäng	62	1	11,8	1	2	2	0	1	0	NA	0	NA	0
1	Göt009b	Högsjön s strandäng	63	1	27,5	7	3,857142857	5	10	6	0	0	1	0	1
1	Göt009b	Högsjön s strandäng	64	3	22	7	2,571428571	4	2	4	1	NA	2	NA	1
1	Göt009b	Högsjön s strandäng	65	2	20,8	4	2,75	4	0	0	0	NA	4	NA	0
1	Göt009b	Högsjön s strandäng	66	3	27	5	3,6	5	0	2	0	NA	2	NA	0
1	Göt009b	Högsjön s strandäng	67	4	30,8	7	2,571428571	4	2	4	1	NA	2	NA	1
1	Göt009b	Högsjön s strandäng	68	3	23,2	4	2,75	5	0	3	1	NA	0	NA	0
1	Göt009b	Högsjön s strandäng	69	2	14,4	2	3	4	0	2	0	NA	0	NA	0
1	Göt009b	Högsjön s strandäng	70	3	11,5	1	3	3	0	0	0	NA	1	NA	0
1	Göt009b	Högsjön s strandäng	71	4	12,2	1	2	2	0	1	0	NA	0	NA	0
1	Göt009b	Högsjön s strandäng	72	1	10,3	1	2	2	0	0	0	NA	1	NA	0
1	Göt009b	Högsjön s strandäng	73	2	17,6	3	4	5	0	2	1	NA	0	NA	0
1	Göt009b	Högsjön s strandäng	74	1	18,7	4	2	3	0	3	1	NA	0	NA	0
1	Göt009b	Högsjön s strandäng	75	3	19	4	3	4	1	2	1	NA	1	NA	1
1	Göt009b	Högsjön s strandäng	76	1	14,2	2	2,5	3	0	1	0	NA	1	NA	0
1	Göt009b	Högsjön s strandäng	77	2	14,1	1	3	3	0	0	0	NA	1	NA	0
1	Göt009b	Högsjön s strandäng	78	1	16,4	2	2	3	0	1	1	NA	0	NA	0
1	Göt009b	Högsjön s strandäng	79	2	19,1	2	2,5	3	0	1	0	NA	1	NA	0
1	Göt009b	Högsjön s strandäng	80	1	6,8	1	4	4	0	1	0	NA	0	NA	0
1	Göt009b	Högsjön s strandäng	81	1	17,6	1	2	2	1	1	0	NA	0	NA	1
1	Göt009b	Högsjön s strandäng	82	1	16	2	4,5	5	3	2	0	NA	0	NA	1
1	Göt009b	Högsjön s strandäng	83	1	20,1	1	3	3	0	1	0	NA	0	NA	0
1	Göt009b	Högsjön s strandäng	84	3	28,2	6	2,666666667	4	2	3	0	NA	4	NA	1
1	Göt009b	Högsjön s strandäng	85	2	25,3	6	2,833333333	4	4	2	1	NA	3	NA	1
1	Göt009b	Högsjön s strandäng	86	2	20,2	3	3	5	0	3	0	NA	0	NA	0
1	Göt009b	Högsjön s strandäng	87	1	28,8	4	2,75	4	1	2	1	NA	1	NA	1
1	Göt009b	Högsjön s strandäng	88	1	17,1	1	4	4	0	1	0	NA	0	NA	0
1	Göt009b	Högsjön s strandäng	89	2	9,8	2	2	3	0	1	0	NA	0	NA	0
1	Göt009b	Högsjön s strandäng	90	3	19,3	2	4	5	0	2	0	NA	0	NA	0
1	Göt009b	Högsjön s strandäng	91	2	23,2	4	3,25	5	0	3	0	NA	1	NA	0
1	Göt009b	Högsjön s strandäng	92	5	19,5	4	2,5	4	0	0	0	NA	4	NA	0
1	Göt009b	Högsjön s strandäng	93	3	20,6	4	4,75	5	3	2	0	NA	2	NA	1
1	Göt009b	Högsjön s strandäng	94	2	22	4	3,5	5	0	2	0	NA	2	NA	0
1	Göt009b	Högsjön s strandäng	95	2	9,7	1	4	4	0	1	0	NA	0	NA	0
1	Göt009b	Högsjön s strandäng	96	2	29,4	5	3,4	5	0	1	0	NA	4	NA	0
1	Göt009b	Högsjön s strandäng	97	1	10,8	1	4	4	1	1	0	NA	0	NA	1
1	Göt009b	Högsjön s strandäng	98	2	16	1	4	4	0	0	0	NA	1	NA	0
1	Göt009b	Högsjön s strandäng	99	1	19,7	2	4	5	0	1	0	NA	1	NA	0
1	Göt009b	Högsjön s strandäng	100	3	20,7	3	4	5	2	3	0	NA	0	NA	1
1	Göt016	Orremossen, Vättlefjäll	1	2	17,4	1	2	2	0	0	1	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	2	3	17,7	2	1,5	2	0	0	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	3	2	25,2	2	2,5	4	0	0	1	NA	1	0	0
1	Göt016	Orremossen, Vättlefjäll	4	3	19,8	4	2,25	4	0	4	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	5	8	35,5	4	3	5	0	2	1	0	1	0	0
1	Göt016	Orremossen, Vättlefjäll	6	4	31	1	2	2	0	1	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	7	5	33,1	6	1,5	2	0	3	2	NA	1	NA	0
1	Göt016	Orremossen, Vättlefjäll	8	7	23	3	3,666666667	5	0	1	1	0	1	50	0
1	Göt016	Orremossen, Vättlefjäll	9	2	24,3	2	2,5	3	0	1	3	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	10	1	20,2	4	1,75	3	0	1	3	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	11	1	12,4	1	1	1	0	0	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	12	2	22	2	2,5	3	0	0	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	13	5	15,7	1	1	1	0	0	0	NA	1	NA	0
1	Göt016	Orremossen, Vättlefjäll	14	2	35	3	1,333333333	2	0	1	0	0	2	0	0
1	Göt016	Orremossen, Vättlefjäll	15	1	25,5	2	1,5	2	0	0	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	16	2	18,7	2	1,5	2	0	0	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	17	3	20,5	2	2,5	3	0	1	1	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	18	2	26,9	1	2	2	0	0	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	19	2	23	1	2	2	0	1	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	20	3	32,2	3	2	3	0	3	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	21	2	27	1	3	3	0	0	0	NA	1	60	0
1	Göt016	Orremossen, Vättlefjäll	22	2	27,6	1	2	2	0	0	0	NA	1	NA	0
1	Göt016	Orremossen, Vättlefjäll	23	2	24,2	1	3	3	0	1	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	24	2	27,5	1	2	2	0	1	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	25	1	24	1	2	2	0	0	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	26	3	37,2	5	2	4	0	1	5	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	27	2	30,5	1	2	2	0	0	1	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	28	1	32,1	2	1,5	2	0	1	1	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	29	1	33,3	2	1,5	2	0	1	2	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	30	2	21	1	3	3	0	1	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	31	1	36,6	5	2,2	4	0	3	2	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	32	1	29,5	2	2	3	0	1	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	33	1	23,1	3	1	1	0	0	1	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	34	1	36,5	4	1,25	2	0	2	2	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	35	2	25,5	1	1	1	0	0	0	NA	1	NA	0
1	Göt016	Orremossen, Vättlefjäll	36	3	35,9	2	1,5	2	0	1	1	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	37	1	23,5	1	2	2	0	1	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	38	1	21	1	1	1	0	0	1	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	39	1	31	1	2	2	0	1	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	40	2	21,3	3	1	1	0	0	3	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	41	3	27,8	1	1	1	0	0	1	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	42	1	35,5	2	1,5	2	0	0	3	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	43	2	26,5	1	1	1	0	1	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	44	3	34	2	1,5	2	0	0	2	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	45	1	37,8	2	1,5	2	0	1	1	0	0	0	0
1	Göt016	Orremossen, Vättlefjäll	46	1	33,1	3	1,333333333	2	0	1	2	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	47	2	30,5	1	1	1	0	0	1	NA	0	NA	0
